DATE_ET,WEBSITE_ID,PRICE_FLOOR,COUNTRY_GROUP,AUCTIONS,IMPS,PERC_MAKEUP
2026-03-05,75188,0.42,TIER_1,840,806,0.009621
2026-03-05,75188,0.43,TIER_1,852,818,0.009758
2026-03-05,75188,0.44,TIER_1,2,0,0.000023
2026-03-05,75188,0.46,TIER_1,763,749,0.008739
2026-03-05,75188,0.48,TIER_1,335,330,0.003837
2026-03-05,75188,0.49,TIER_1,891,786,0.010205
2026-03-05,75188,0.5,TIER_1,14,0,0.000160
2026-03-05,75188,0.52,TIER_1,8,2,0.000092
2026-03-05,75188,0.58,TIER_1,14,8,0.000160
2026-03-05,75188,0.6,TIER_1,31,9,0.000355
2026-03-05,75188,0.62,TIER_1,8,1,0.000092
2026-03-05,75188,0.66,TIER_1,3,1,0.000034
2026-03-05,75188,0.68,TIER_1,2,2,0.000023
2026-03-05,75188,0.7,TIER_1,3,3,0.000034
2026-03-05,75188,0.72,TIER_1,3,3,0.000034
2026-03-05,75188,0.74,TIER_1,2,1,0.000023
2026-03-05,75188,0.76,TIER_1,4,4,0.000046
2026-03-05,75188,0.8,TIER_1,4,4,0.000046
2026-03-05,75188,1.02,TIER_1,12,6,0.000137
2026-03-05,75188,1.04,TIER_1,1,1,0.000011
2026-03-05,75188,1.08,TIER_1,3,3,0.000034
2026-03-05,75188,1.1,TIER_1,2,2,0.000023
2026-03-05,75188,1.12,TIER_1,3,3,0.000034
2026-03-05,75188,1.3,TIER_1,13,12,0.000149
2026-03-05,75188,1.4,TIER_1,3,3,0.000034
2026-03-05,75188,0.04,USA,35902,35639,0.072626
2026-03-05,75188,0.06,USA,33864,32882,0.068504
2026-03-05,75188,0.16,USA,23886,15490,0.048319
2026-03-05,75188,0.18,USA,12492,5898,0.025270
2026-03-05,75188,0.19,USA,40,11,0.000081
2026-03-05,75188,0.22,USA,156,89,0.000316
2026-03-05,75188,0.24,USA,88,88,0.000178
2026-03-05,75188,0.25,USA,8375,3151,0.016942
2026-03-05,75188,0.27,USA,1826,1493,0.003694
2026-03-05,75188,0.28,USA,420,405,0.000850
2026-03-05,75188,0.29,USA,5,1,0.000010
2026-03-05,75188,0.3,USA,6842,4237,0.013841
2026-03-05,75188,0.31,USA,13076,8538,0.026451
2026-03-05,75188,0.33,USA,9578,7001,0.019375
2026-03-05,75188,0.34,USA,11515,7154,0.023294
2026-03-05,75188,0.35,USA,9,2,0.000018
2026-03-05,75188,0.36,USA,4484,4452,0.009071
2026-03-05,75188,0.37,USA,20515,19796,0.041500
2026-03-05,75188,0.39,USA,4082,3467,0.008257
2026-03-05,75188,0.4,USA,18850,12670,0.038132
2026-03-05,75188,0.42,USA,3800,3788,0.007687
2026-03-05,75188,0.43,USA,8346,8090,0.016883
2026-03-05,75188,0.45,USA,4001,3871,0.008094
2026-03-05,75188,0.46,USA,8947,8199,0.018099
2026-03-05,75188,0.48,USA,9321,6416,0.018855
2026-03-05,75188,0.49,USA,10776,9308,0.021799
2026-03-05,75188,0.5,USA,2,2,0.000004
2026-03-05,75188,0.51,USA,460,383,0.000931
2026-03-05,75188,0.52,USA,2266,2242,0.004584
2026-03-05,75188,0.54,USA,2976,2936,0.006020
2026-03-05,75188,0.55,USA,20376,18900,0.041219
2026-03-05,75188,0.57,USA,17543,13921,0.035488
2026-03-05,75188,0.58,USA,9813,7117,0.019851
2026-03-05,75188,0.6,USA,6257,5127,0.012657
2026-03-05,75188,0.61,USA,17512,11722,0.035425
2026-03-05,75188,0.62,USA,2,2,0.000004
2026-03-05,75188,0.63,USA,2706,2310,0.005474
2026-03-05,75188,0.64,USA,4554,3622,0.009212
2026-03-05,75188,0.66,USA,5807,5776,0.011747
2026-03-05,75188,0.67,USA,5722,5541,0.011575
2026-03-05,75188,0.69,USA,2309,2081,0.004671
2026-03-05,75188,0.7,USA,1548,1451,0.003131
2026-03-05,75188,0.72,USA,1073,1073,0.002171
2026-03-05,75188,0.73,USA,2313,2225,0.004679
2026-03-05,75188,0.74,USA,2,2,0.000004
2026-03-05,75188,0.75,USA,526,505,0.001064
2026-03-05,75188,0.76,USA,10945,5328,0.022141
2026-03-05,75188,0.78,USA,2039,1373,0.004125
2026-03-05,75188,0.79,USA,8306,8141,0.016802
2026-03-05,75188,0.81,USA,679,574,0.001374
2026-03-05,75188,0.82,USA,619,145,0.001252
2026-03-05,75188,0.85,USA,24940,20862,0.050451
2026-03-05,75188,0.86,USA,1203,167,0.002434
2026-03-05,75188,0.87,USA,8791,8779,0.017783
2026-03-05,75188,0.88,USA,23654,23381,0.047850
2026-03-05,75188,0.9,USA,96,84,0.000194
2026-03-05,75188,0.91,USA,2298,1767,0.004649
2026-03-05,75188,0.92,USA,9,5,0.000018
2026-03-05,75188,0.93,USA,27,27,0.000055
2026-03-05,75188,0.94,USA,1544,1367,0.003123
2026-03-05,75188,0.97,USA,1280,1279,0.002589
2026-03-05,75188,0.99,USA,760,737,0.001537
2026-03-05,75188,1,USA,8980,6917,0.018166
2026-03-05,75188,1.02,USA,13,10,0.000026
2026-03-05,75188,1.03,USA,4,1,0.000008
2026-03-05,75188,1.04,USA,19,18,0.000038
2026-03-05,75188,1.05,USA,1,0,0.000002
2026-03-05,75188,1.06,USA,6896,6864,0.013950
2026-03-05,75188,1.08,USA,244,184,0.000494
2026-03-05,75188,1.09,USA,5491,5039,0.011108
2026-03-05,75188,1.14,USA,15,15,0.000030
2026-03-05,75188,1.17,USA,8307,8262,0.016804
2026-03-05,75188,1.18,USA,1028,1028,0.002080
2026-03-05,75188,1.2,USA,19378,16154,0.039200
2026-03-05,75188,1.25,USA,2,2,0.000004
2026-03-05,75188,1.26,USA,18,2,0.000036
2026-03-05,75188,1.28,USA,20,15,0.000040
2026-03-05,75188,1.34,USA,1,1,0.000002
2026-03-05,75188,1.38,USA,189,46,0.000382
2026-03-05,75188,1.4,USA,1578,856,0.003192
2026-03-05,75188,1.7,USA,1,0,0.000002
2026-03-05,75188,2.18,USA,1,0,0.000002
2026-03-06,75188,0.04,GDPR,2935,2485,0.063494
2026-03-06,75188,0.06,GDPR,14079,11890,0.304575
2026-03-06,75188,0.07,GDPR,299,57,0.006468
2026-03-06,75188,0.08,GDPR,1,0,0.000022
2026-03-06,75188,0.09,GDPR,10,10,0.000216
2026-03-06,75188,0.1,GDPR,285,162,0.006165
2026-03-06,75188,0.12,GDPR,51,45,0.001103
2026-03-06,75188,0.13,GDPR,596,410,0.012893
2026-03-06,75188,0.16,GDPR,11401,354,0.246641
2026-03-06,75188,0.18,GDPR,2117,529,0.045798
2026-03-06,75188,0.19,GDPR,1065,222,0.023039
2026-03-06,75188,0.21,GDPR,882,616,0.019081
2026-03-06,75188,0.22,GDPR,2680,488,0.057977
2026-03-06,75188,0.24,GDPR,121,80,0.002618
2026-03-06,75188,0.25,GDPR,3473,822,0.075133
2026-03-06,75188,0.27,GDPR,83,0,0.001796
2026-03-06,75188,0.28,GDPR,242,53,0.005235
2026-03-06,75188,0.31,GDPR,954,143,0.020638
2026-03-06,75188,0.32,GDPR,52,0,0.001125
2026-03-06,75188,0.34,GDPR,312,2,0.006750
2026-03-06,75188,0.36,GDPR,26,0,0.000562
2026-03-06,75188,0.38,GDPR,14,0,0.000303
2026-03-06,75188,0.39,GDPR,1039,271,0.022477
2026-03-06,75188,0.4,GDPR,1322,461,0.028599
2026-03-06,75188,0.42,GDPR,24,1,0.000519
2026-03-06,75188,0.43,GDPR,193,75,0.004175
2026-03-06,75188,0.44,GDPR,1,0,0.000022
2026-03-06,75188,0.48,GDPR,6,4,0.000130
2026-03-06,75188,0.5,GDPR,47,43,0.001017
2026-03-06,75188,0.51,GDPR,248,93,0.005365
2026-03-06,75188,0.52,GDPR,1562,376,0.033791
2026-03-06,75188,0.54,GDPR,4,0,0.000087
2026-03-06,75188,0.6,GDPR,8,0,0.000173
2026-03-06,75188,0.7,GDPR,1,1,0.000022
2026-03-06,75188,0.74,GDPR,86,5,0.001860
2026-03-06,75188,0.76,GDPR,5,3,0.000108
2026-03-06,75188,0.86,GDPR,1,1,0.000022
2026-03-06,75188,0.04,Other,2099,1717,0.087557
2026-03-06,75188,0.05,Other,2733,1956,0.114003
2026-03-06,75188,0.06,Other,9254,7645,0.386018
2026-03-06,75188,0.07,Other,118,115,0.004922
2026-03-06,75188,0.09,Other,2,2,0.000083
2026-03-06,75188,0.11,Other,1,1,0.000042
2026-03-06,75188,0.13,Other,1,0,0.000042
2026-03-06,75188,0.14,Other,6,6,0.000250
2026-03-06,75188,0.15,Other,681,680,0.028407
2026-03-06,75188,0.16,Other,7053,943,0.294206
2026-03-06,75188,0.18,Other,73,40,0.003045
2026-03-06,75188,0.19,Other,1371,672,0.057189
2026-03-06,75188,0.2,Other,7,6,0.000292
2026-03-06,75188,0.22,Other,48,18,0.002002
2026-03-06,75188,0.24,Other,17,6,0.000709
2026-03-06,75188,0.25,Other,94,68,0.003921
2026-03-06,75188,0.32,Other,267,2,0.011138
2026-03-06,75188,0.36,Other,10,0,0.000417
2026-03-06,75188,0.37,Other,32,15,0.001335
2026-03-06,75188,0.42,Other,2,0,0.000083
2026-03-06,75188,0.49,Other,98,45,0.004088
2026-03-06,75188,0.52,Other,1,0,0.000042
2026-03-06,75188,0.66,Other,1,0,0.000042
2026-03-06,75188,1.02,Other,3,0,0.000125
2026-03-06,75188,1.08,Other,1,0,0.000042
2026-03-06,75188,0.04,TIER_1,3977,3921,0.042281
2026-03-06,75188,0.06,TIER_1,11975,10446,0.127311
2026-03-06,75188,0.07,TIER_1,527,527,0.005603
2026-03-06,75188,0.1,TIER_1,139,139,0.001478
2026-03-06,75188,0.12,TIER_1,425,425,0.004518
2026-03-06,75188,0.13,TIER_1,669,669,0.007112
2026-03-06,75188,0.15,TIER_1,1583,1573,0.016830
2026-03-06,75188,0.16,TIER_1,31921,4381,0.339365
2026-03-06,75188,0.17,TIER_1,38,2,0.000404
2026-03-06,75188,0.18,TIER_1,2007,835,0.021337
2026-03-06,75188,0.19,TIER_1,3210,1390,0.034127
2026-03-06,75188,0.2,TIER_1,6,4,0.000064
2026-03-06,75188,0.21,TIER_1,7025,2127,0.074686
2026-03-06,75188,0.22,TIER_1,3653,1827,0.038836
2026-03-06,75188,0.24,TIER_1,1005,424,0.010685
2026-03-06,75188,0.25,TIER_1,4919,2323,0.052296
2026-03-06,75188,0.27,TIER_1,2377,988,0.025271
2026-03-06,75188,0.28,TIER_1,3544,1836,0.037678
2026-03-06,75188,0.3,TIER_1,1468,696,0.015607
2026-03-06,75188,0.31,TIER_1,213,125,0.002264
2026-03-06,75188,0.32,TIER_1,1020,24,0.010844
2026-03-06,75188,0.33,TIER_1,9,9,0.000096
2026-03-06,75188,0.34,TIER_1,2853,1793,0.030331
2026-03-06,75188,0.36,TIER_1,278,245,0.002956
2026-03-06,75188,0.37,TIER_1,748,441,0.007952
2026-03-06,75188,0.38,TIER_1,25,12,0.000266
2026-03-06,75188,0.4,TIER_1,4831,1590,0.051360
2026-03-06,75188,0.42,TIER_1,1364,1325,0.014501
2026-03-06,75188,0.43,TIER_1,753,734,0.008005
2026-03-06,75188,0.44,TIER_1,3,1,0.000032
2026-03-06,75188,0.46,TIER_1,743,729,0.007899
2026-03-06,75188,0.48,TIER_1,200,189,0.002126
2026-03-06,75188,0.49,TIER_1,413,399,0.004391
2026-03-06,75188,0.5,TIER_1,10,1,0.000106
2026-03-06,75188,0.52,TIER_1,12,2,0.000128
2026-03-06,75188,0.56,TIER_1,4,1,0.000043
2026-03-06,75188,0.6,TIER_1,31,8,0.000330
2026-03-06,75188,0.62,TIER_1,13,2,0.000138
2026-03-06,75188,0.66,TIER_1,9,8,0.000096
2026-03-06,75188,0.67,TIER_1,8,8,0.000085
2026-03-06,75188,0.7,TIER_1,5,4,0.000053
2026-03-06,75188,0.72,TIER_1,3,3,0.000032
2026-03-06,75188,0.76,TIER_1,3,3,0.000032
2026-03-06,75188,0.8,TIER_1,6,5,0.000064
2026-03-06,75188,0.82,TIER_1,1,1,0.000011
2026-03-06,75188,0.84,TIER_1,1,1,0.000011
2026-03-06,75188,0.94,TIER_1,1,1,0.000011
2026-03-06,75188,1.02,TIER_1,7,1,0.000074
2026-03-06,75188,1.04,TIER_1,1,1,0.000011
2026-03-06,75188,1.06,TIER_1,1,1,0.000011
2026-03-06,75188,1.08,TIER_1,2,2,0.000021
2026-03-06,75188,1.12,TIER_1,1,1,0.000011
2026-03-06,75188,1.14,TIER_1,2,1,0.000021
2026-03-06,75188,1.16,TIER_1,1,1,0.000011
2026-03-06,75188,1.2,TIER_1,2,2,0.000021
2026-03-06,75188,1.3,TIER_1,9,1,0.000096
2026-03-06,75188,1.34,TIER_1,3,3,0.000032
2026-03-06,75188,1.38,TIER_1,4,4,0.000043
2026-03-06,75188,0,USA,1,1,0.000002
2026-03-06,75188,0.04,USA,43439,42510,0.070155
2026-03-06,75188,0.06,USA,108874,105682,0.175834
2026-03-06,75188,0.16,USA,25506,18201,0.041193
2026-03-06,75188,0.18,USA,21824,14675,0.035246
2026-03-06,75188,0.19,USA,2367,2001,0.003823
2026-03-06,75188,0.21,USA,80,52,0.000129
2026-03-06,75188,0.22,USA,74,66,0.000120
2026-03-06,75188,0.24,USA,14,14,0.000023
2026-03-06,75188,0.25,USA,1444,568,0.002332
2026-03-06,75188,0.27,USA,23615,15762,0.038139
2026-03-06,75188,0.28,USA,5751,4058,0.009288
2026-03-06,75188,0.3,USA,1226,846,0.001980
2026-03-06,75188,0.31,USA,10315,7556,0.016659
2026-03-06,75188,0.33,USA,3759,3577,0.006071
2026-03-06,75188,0.34,USA,29266,20049,0.047265
2026-03-06,75188,0.36,USA,6040,4853,0.009755
2026-03-06,75188,0.37,USA,19192,18623,0.030996
2026-03-06,75188,0.39,USA,57,45,0.000092
2026-03-06,75188,0.4,USA,15813,11858,0.025538
2026-03-06,75188,0.42,USA,3043,2941,0.004915
2026-03-06,75188,0.43,USA,6408,6129,0.010349
2026-03-06,75188,0.45,USA,4925,4680,0.007954
2026-03-06,75188,0.46,USA,10616,10266,0.017145
2026-03-06,75188,0.48,USA,16844,13966,0.027203
2026-03-06,75188,0.49,USA,16322,13705,0.026360
2026-03-06,75188,0.5,USA,1,1,0.000002
2026-03-06,75188,0.51,USA,3073,1850,0.004963
2026-03-06,75188,0.52,USA,4164,4116,0.006725
2026-03-06,75188,0.54,USA,1508,1274,0.002435
2026-03-06,75188,0.55,USA,28349,27668,0.045784
2026-03-06,75188,0.57,USA,9649,7396,0.015583
2026-03-06,75188,0.58,USA,12920,9909,0.020866
2026-03-06,75188,0.6,USA,9345,7585,0.015092
2026-03-06,75188,0.61,USA,14696,9871,0.023734
2026-03-06,75188,0.62,USA,1,1,0.000002
2026-03-06,75188,0.63,USA,2281,1088,0.003684
2026-03-06,75188,0.64,USA,2866,2452,0.004629
2026-03-06,75188,0.66,USA,4326,4102,0.006987
2026-03-06,75188,0.67,USA,10021,9396,0.016184
2026-03-06,75188,0.69,USA,3998,3476,0.006457
2026-03-06,75188,0.7,USA,222,175,0.000359
2026-03-06,75188,0.72,USA,1,1,0.000002
2026-03-06,75188,0.73,USA,1658,1656,0.002678
2026-03-06,75188,0.74,USA,11,11,0.000018
2026-03-06,75188,0.75,USA,1750,1479,0.002826
2026-03-06,75188,0.76,USA,9610,4658,0.015520
2026-03-06,75188,0.78,USA,626,445,0.001011
2026-03-06,75188,0.79,USA,9368,9090,0.015130
2026-03-06,75188,0.8,USA,2,2,0.000003
2026-03-06,75188,0.81,USA,1511,1468,0.002440
2026-03-06,75188,0.82,USA,1905,1028,0.003077
2026-03-06,75188,0.84,USA,112,90,0.000181
2026-03-06,75188,0.85,USA,14854,12484,0.023990
2026-03-06,75188,0.86,USA,833,401,0.001345
2026-03-06,75188,0.87,USA,2340,2334,0.003779
2026-03-06,75188,0.88,USA,19927,19787,0.032183
2026-03-06,75188,0.9,USA,116,82,0.000187
2026-03-06,75188,0.91,USA,458,422,0.000740
2026-03-06,75188,0.92,USA,24,0,0.000039
2026-03-06,75188,0.93,USA,1683,1303,0.002718
2026-03-06,75188,0.94,USA,1096,789,0.001770
2026-03-06,75188,0.98,USA,21,1,0.000034
2026-03-06,75188,0.99,USA,538,537,0.000869
2026-03-06,75188,1,USA,12348,10574,0.019942
2026-03-06,75188,1.02,USA,2722,2072,0.004396
2026-03-06,75188,1.04,USA,3,1,0.000005
2026-03-06,75188,1.06,USA,4133,4129,0.006675
2026-03-06,75188,1.08,USA,11249,11237,0.018167
2026-03-06,75188,1.09,USA,6393,6041,0.010325
2026-03-06,75188,1.14,USA,7,7,0.000011
2026-03-06,75188,1.17,USA,1624,1622,0.002623
2026-03-06,75188,1.18,USA,10716,10688,0.017307
2026-03-06,75188,1.2,USA,15227,12770,0.024592
2026-03-06,75188,1.26,USA,217,0,0.000350
2026-03-06,75188,1.28,USA,3,3,0.000005
2026-03-06,75188,1.3,USA,5,0,0.000008
2026-03-06,75188,1.34,USA,1,1,0.000002
2026-03-06,75188,1.38,USA,142,18,0.000229
2026-03-06,75188,1.4,USA,1715,978,0.002770
2026-03-06,75188,1.63,USA,1,0,0.000002
2026-03-06,75188,2.2,USA,1,1,0.000002
2026-03-07,75188,0.04,GDPR,4647,3940,0.060813
2026-03-07,75188,0.06,GDPR,16542,13258,0.216476
2026-03-07,75188,0.07,GDPR,47,19,0.000615
2026-03-07,75188,0.09,GDPR,23,23,0.000301
2026-03-07,75188,0.1,GDPR,459,307,0.006007
2026-03-07,75188,0.12,GDPR,51,51,0.000667
2026-03-07,75188,0.13,GDPR,145,144,0.001898
2026-03-07,75188,0.15,GDPR,46,44,0.000602
2026-03-07,75188,0.16,GDPR,21715,1082,0.284172
2026-03-07,75188,0.17,GDPR,1,0,0.000013
2026-03-07,75188,0.18,GDPR,1226,408,0.016044
2026-03-07,75188,0.19,GDPR,548,396,0.007171
2026-03-07,75188,0.2,GDPR,1,1,0.000013
2026-03-07,75188,0.21,GDPR,1871,571,0.024485
2026-03-07,75188,0.22,GDPR,3226,824,0.042217
2026-03-07,75188,0.25,GDPR,2981,890,0.039011
2026-03-07,75188,0.26,GDPR,1,1,0.000013
2026-03-07,75188,0.28,GDPR,3117,719,0.040790
2026-03-07,75188,0.31,GDPR,1532,287,0.020048
2026-03-07,75188,0.32,GDPR,92,0,0.001204
2026-03-07,75188,0.34,GDPR,24,12,0.000314
2026-03-07,75188,0.36,GDPR,56,5,0.000733
2026-03-07,75188,0.37,GDPR,920,313,0.012040
2026-03-07,75188,0.38,GDPR,8,8,0.000105
2026-03-07,75188,0.39,GDPR,8102,2543,0.106026
2026-03-07,75188,0.4,GDPR,4,3,0.000052
2026-03-07,75188,0.42,GDPR,281,92,0.003677
2026-03-07,75188,0.43,GDPR,374,62,0.004894
2026-03-07,75188,0.48,GDPR,603,142,0.007891
2026-03-07,75188,0.49,GDPR,1246,226,0.016306
2026-03-07,75188,0.5,GDPR,207,8,0.002709
2026-03-07,75188,0.51,GDPR,6185,1870,0.080940
2026-03-07,75188,0.52,GDPR,33,20,0.000432
2026-03-07,75188,0.54,GDPR,6,1,0.000079
2026-03-07,75188,0.6,GDPR,18,2,0.000236
2026-03-07,75188,0.64,GDPR,1,1,0.000013
2026-03-07,75188,0.74,GDPR,73,11,0.000955
2026-03-07,75188,0.76,GDPR,3,1,0.000039
2026-03-07,75188,0.04,Other,3702,3432,0.077483
2026-03-07,75188,0.05,Other,2599,1593,0.054397
2026-03-07,75188,0.06,Other,15496,12469,0.324333
2026-03-07,75188,0.07,Other,261,105,0.005463
2026-03-07,75188,0.09,Other,32,32,0.000670
2026-03-07,75188,0.1,Other,2,2,0.000042
2026-03-07,75188,0.15,Other,997,997,0.020867
2026-03-07,75188,0.16,Other,15622,4993,0.326971
2026-03-07,75188,0.18,Other,524,277,0.010967
2026-03-07,75188,0.19,Other,7341,3859,0.153648
2026-03-07,75188,0.2,Other,18,17,0.000377
2026-03-07,75188,0.22,Other,27,26,0.000565
2026-03-07,75188,0.24,Other,203,93,0.004249
2026-03-07,75188,0.25,Other,187,131,0.003914
2026-03-07,75188,0.26,Other,1,1,0.000021
2026-03-07,75188,0.28,Other,3,0,0.000063
2026-03-07,75188,0.32,Other,398,5,0.008330
2026-03-07,75188,0.36,Other,3,0,0.000063
2026-03-07,75188,0.37,Other,176,104,0.003684
2026-03-07,75188,0.38,Other,1,0,0.000021
2026-03-07,75188,0.42,Other,12,0,0.000251
2026-03-07,75188,0.48,Other,2,0,0.000042
2026-03-07,75188,0.49,Other,170,152,0.003558
2026-03-07,75188,0.5,Other,1,0,0.000021
2026-03-07,75188,0.04,TIER_1,10415,10084,0.057342
2026-03-07,75188,0.06,TIER_1,39854,37670,0.219423
2026-03-07,75188,0.07,TIER_1,275,274,0.001514
2026-03-07,75188,0.1,TIER_1,122,122,0.000672
2026-03-07,75188,0.12,TIER_1,324,324,0.001784
2026-03-07,75188,0.13,TIER_1,1696,1666,0.009338
2026-03-07,75188,0.15,TIER_1,529,524,0.002912
2026-03-07,75188,0.16,TIER_1,63950,8586,0.352087
2026-03-07,75188,0.18,TIER_1,1038,560,0.005715
2026-03-07,75188,0.19,TIER_1,4500,2363,0.024776
2026-03-07,75188,0.21,TIER_1,1291,803,0.007108
2026-03-07,75188,0.22,TIER_1,4300,2130,0.023674
2026-03-07,75188,0.24,TIER_1,2373,1208,0.013065
2026-03-07,75188,0.25,TIER_1,5292,1826,0.029136
2026-03-07,75188,0.26,TIER_1,1,0,0.000006
2026-03-07,75188,0.27,TIER_1,1161,518,0.006392
2026-03-07,75188,0.28,TIER_1,9988,5386,0.054991
2026-03-07,75188,0.3,TIER_1,3107,1331,0.017106
2026-03-07,75188,0.31,TIER_1,1386,591,0.007631
2026-03-07,75188,0.32,TIER_1,619,6,0.003408
2026-03-07,75188,0.33,TIER_1,1480,816,0.008148
2026-03-07,75188,0.34,TIER_1,6676,3761,0.036756
2026-03-07,75188,0.36,TIER_1,226,217,0.001244
2026-03-07,75188,0.37,TIER_1,2072,1087,0.011408
2026-03-07,75188,0.38,TIER_1,7,4,0.000039
2026-03-07,75188,0.4,TIER_1,10430,3734,0.057424
2026-03-07,75188,0.42,TIER_1,2297,2251,0.012647
2026-03-07,75188,0.43,TIER_1,1918,1786,0.010560
2026-03-07,75188,0.44,TIER_1,2,2,0.000011
2026-03-07,75188,0.46,TIER_1,1227,1226,0.006755
2026-03-07,75188,0.48,TIER_1,916,913,0.005043
2026-03-07,75188,0.49,TIER_1,1935,1611,0.010653
2026-03-07,75188,0.5,TIER_1,7,1,0.000039
2026-03-07,75188,0.52,TIER_1,10,5,0.000055
2026-03-07,75188,0.56,TIER_1,1,0,0.000006
2026-03-07,75188,0.6,TIER_1,32,8,0.000176
2026-03-07,75188,0.62,TIER_1,11,3,0.000061
2026-03-07,75188,0.66,TIER_1,8,7,0.000044
2026-03-07,75188,0.7,TIER_1,2,2,0.000011
2026-03-07,75188,0.72,TIER_1,2,2,0.000011
2026-03-07,75188,0.74,TIER_1,1,1,0.000006
2026-03-07,75188,0.76,TIER_1,5,5,0.000028
2026-03-07,75188,0.8,TIER_1,6,6,0.000033
2026-03-07,75188,0.82,TIER_1,2,2,0.000011
2026-03-07,75188,0.84,TIER_1,1,1,0.000006
2026-03-07,75188,1,TIER_1,6,6,0.000033
2026-03-07,75188,1.02,TIER_1,6,2,0.000033
2026-03-07,75188,1.04,TIER_1,1,1,0.000006
2026-03-07,75188,1.08,TIER_1,3,3,0.000017
2026-03-07,75188,1.12,TIER_1,4,3,0.000022
2026-03-07,75188,1.14,TIER_1,10,9,0.000055
2026-03-07,75188,1.2,TIER_1,1,1,0.000006
2026-03-07,75188,1.3,TIER_1,25,6,0.000138
2026-03-07,75188,1.34,TIER_1,73,21,0.000402
2026-03-07,75188,1.38,TIER_1,3,1,0.000017
2026-03-07,75188,1.4,TIER_1,4,3,0.000022
2026-03-07,75188,0.04,USA,72948,72000,0.071403
2026-03-07,75188,0.06,USA,221709,216028,0.217014
2026-03-07,75188,0.08,USA,25,6,0.000024
2026-03-07,75188,0.16,USA,48358,36239,0.047334
2026-03-07,75188,0.18,USA,391,265,0.000383
2026-03-07,75188,0.19,USA,2671,1606,0.002614
2026-03-07,75188,0.21,USA,11042,6873,0.010808
2026-03-07,75188,0.22,USA,19,15,0.000019
2026-03-07,75188,0.24,USA,115,73,0.000113
2026-03-07,75188,0.25,USA,98,70,0.000096
2026-03-07,75188,0.27,USA,744,672,0.000728
2026-03-07,75188,0.28,USA,6332,4135,0.006198
2026-03-07,75188,0.3,USA,42020,25205,0.041130
2026-03-07,75188,0.31,USA,44327,26342,0.043388
2026-03-07,75188,0.32,USA,2,0,0.000002
2026-03-07,75188,0.33,USA,2681,2248,0.002624
2026-03-07,75188,0.34,USA,1982,1879,0.001940
2026-03-07,75188,0.36,USA,7193,5596,0.007041
2026-03-07,75188,0.37,USA,48638,32112,0.047608
2026-03-07,75188,0.39,USA,31185,16812,0.030525
2026-03-07,75188,0.4,USA,10107,8075,0.009893
2026-03-07,75188,0.41,USA,69,12,0.000068
2026-03-07,75188,0.42,USA,3262,3107,0.003193
2026-03-07,75188,0.43,USA,4210,4021,0.004121
2026-03-07,75188,0.45,USA,6595,6374,0.006455
2026-03-07,75188,0.46,USA,11609,11215,0.011363
2026-03-07,75188,0.48,USA,35434,32601,0.034684
2026-03-07,75188,0.49,USA,31139,25739,0.030480
2026-03-07,75188,0.5,USA,1,1,0.000001
2026-03-07,75188,0.51,USA,2667,2216,0.002611
2026-03-07,75188,0.52,USA,12395,11171,0.012133
2026-03-07,75188,0.54,USA,5280,5258,0.005168
2026-03-07,75188,0.55,USA,30465,29989,0.029820
2026-03-07,75188,0.57,USA,12091,9506,0.011835
2026-03-07,75188,0.58,USA,23326,18340,0.022832
2026-03-07,75188,0.6,USA,9263,8554,0.009067
2026-03-07,75188,0.61,USA,16015,13479,0.015676
2026-03-07,75188,0.62,USA,2,2,0.000002
2026-03-07,75188,0.63,USA,9064,5751,0.008872
2026-03-07,75188,0.64,USA,2214,1955,0.002167
2026-03-07,75188,0.66,USA,839,655,0.000821
2026-03-07,75188,0.67,USA,9403,9072,0.009204
2026-03-07,75188,0.69,USA,6560,6143,0.006421
2026-03-07,75188,0.7,USA,3824,3487,0.003743
2026-03-07,75188,0.72,USA,1591,1459,0.001557
2026-03-07,75188,0.73,USA,757,703,0.000741
2026-03-07,75188,0.75,USA,2156,1965,0.002110
2026-03-07,75188,0.76,USA,5324,3996,0.005211
2026-03-07,75188,0.78,USA,3512,2207,0.003438
2026-03-07,75188,0.79,USA,6516,6252,0.006378
2026-03-07,75188,0.81,USA,3125,3073,0.003059
2026-03-07,75188,0.82,USA,8076,7518,0.007905
2026-03-07,75188,0.84,USA,1208,1174,0.001182
2026-03-07,75188,0.85,USA,17267,14150,0.016901
2026-03-07,75188,0.86,USA,229,33,0.000224
2026-03-07,75188,0.87,USA,2135,2108,0.002090
2026-03-07,75188,0.88,USA,13818,13042,0.013525
2026-03-07,75188,0.9,USA,1332,1102,0.001304
2026-03-07,75188,0.91,USA,2261,2223,0.002213
2026-03-07,75188,0.92,USA,27,6,0.000026
2026-03-07,75188,0.93,USA,2686,2581,0.002629
2026-03-07,75188,0.94,USA,5535,4242,0.005418
2026-03-07,75188,0.96,USA,3190,2206,0.003122
2026-03-07,75188,0.98,USA,5,0,0.000005
2026-03-07,75188,1,USA,8607,7806,0.008425
2026-03-07,75188,1.02,USA,27872,23390,0.027282
2026-03-07,75188,1.04,USA,6,6,0.000006
2026-03-07,75188,1.06,USA,4457,4456,0.004363
2026-03-07,75188,1.08,USA,16691,16679,0.016338
2026-03-07,75188,1.09,USA,23629,22527,0.023129
2026-03-07,75188,1.11,USA,2876,2522,0.002815
