WEBSITE_ID,DATE_ET,Z_REV_LIFETIME,Z_REV_30D,Z_REV_60D,Z_REV_120D,Z_REV_180D,Z_RPS_30D,Z_RPS_60D,Z_RPS_120D,Z_RPS_180D,Z_SESSIONS_30D,Z_US_CHROME_MIX_30D,Z_DIRECT_MIX_30D
75188,2025-04-27,-0.433653203,-1.204791678,-1.193951741,-0.5578663507,-0.5391255969,-2.163367141,-2.165961361,-1.188773146,-1.384065415,0.1342676653,-0.7922175084,0
75188,2025-04-26,-0.9462255162,-2.166014664,-1.670716644,-1.051771894,-1.025764942,-2.909338478,-2.722662681,-1.538226721,-1.72438599,-1.122789659,0.6360720196,0
75188,2025-04-25,-0.8251383237,-2.119010621,-1.584153931,-0.9409624716,-0.9122369893,-3.344295873,-2.901178023,-1.523375085,-1.707269183,-0.75863592,2.141977008,0
75188,2025-04-24,-0.4940393927,-1.666270815,-1.229339697,-0.6319916396,-0.5992136637,-2.031062763,-1.666266215,-0.5740172037,-0.7478002882,-0.8333062797,1.631929393,0
75188,2025-04-23,1.099526395,1.048627901,0.6891589938,0.9030107915,0.9302102127,0.08964371312,0.2101424644,0.7998625606,0.6528503306,0.8893310266,0.3796717392,0
75188,2025-04-22,1.125919552,1.140483936,0.7396217276,0.9380591504,0.9604671163,-0.06064421061,0.09703599813,0.7103532162,0.5636349952,1.063482586,-0.5555523122,0
75188,2025-04-21,1.212508369,1.343663725,0.8596235644,1.030178513,1.048263142,1.160293391,1.175594197,1.476970503,1.359477339,0.5447825237,-0.9691236183,0
75188,2025-04-20,0.3040307706,-0.2510219659,-0.2609795638,0.1580335935,0.1852377312,1.901676173,1.743049241,1.881100535,1.758448286,-0.9298413713,-1.769036188,0
75188,2025-04-19,0.2916996527,-0.2496574559,-0.3082392613,0.147171687,0.1792796144,3.05525368,2.517938143,2.378225509,2.245667,-1.186442808,-1.222903912,0
75188,2025-04-18,0.3624874702,-0.1378107651,-0.2669835051,0.2210540821,0.2523698552,1.420308171,1.157705893,1.407504721,1.282073828,-0.6712706744,-0.2923416893,0
75188,2025-04-17,0.3878018837,-0.1128521429,-0.2667281327,0.250924956,0.2810215117,0.8272847366,0.7088745863,1.076434764,0.9608868516,-0.4524304283,0.4602224383,0
75188,2025-04-16,0.6980209225,0.3562495409,0.02455900294,0.5551415674,0.5807898008,0.1315057534,0.2379241769,0.7120168239,0.6138134529,0.2967822095,0.281248011,0
75188,2025-04-15,1.631373671,1.727740464,0.8940148431,1.465901989,1.477506885,-0.5296798512,-0.2476143279,0.3298494578,0.2506296872,2.494100712,-0.9142658799,0
75188,2025-04-14,1.622196779,1.650380678,0.9015284312,1.469612798,1.470662416,-0.4926857541,-0.1276590739,0.3747663058,0.2914269246,2.568833862,-0.7537141543,0
75188,2025-04-13,0.5877055438,0.08224714904,-0.03894873229,0.4540618628,0.4852499238,-0.0377534361,0.2895322278,0.6532508765,0.5935731489,0.1504992511,-2.206910466,0
75188,2025-04-12,0.5499546684,0.01216504418,-0.06219031085,0.4071197865,0.4547804064,0.6887172032,0.8852300431,1.090708715,1.069927572,-0.3276599633,-1.474235438,0
75188,2025-04-11,1.89787771,2.235076415,1.187673135,1.744290473,1.747677467,1.206938781,1.274861693,1.397351708,1.386723306,1.798657939,-1.189201511,0
75188,2025-04-10,0.5374752136,0.0480986174,-0.04948063904,0.4081593131,0.4537203306,0.8045432041,0.9891719272,1.156245955,1.126243275,-0.355077978,-0.3539708552,0
75188,2025-04-09,0.3374302468,-0.2616812685,-0.2243009471,0.2159145534,0.2678673329,1.476510541,1.449620281,1.536328271,1.509887712,-0.9794394305,1.097718503,0
75188,2025-04-08,0.2010032342,-0.4801178666,-0.3550421192,0.08538602687,0.1411288649,0.9399935426,1.056199476,1.197892067,1.148795834,-1.027855073,0.287887181,0
75188,2025-04-07,-0.1620747114,-1.084367432,-0.6992572337,-0.272287756,-0.2050990496,-0.4193625547,0.1182973914,0.3814973719,0.2862164758,-1.203260489,0.4548001705,0
75188,2025-04-06,-0.1189915616,-1.048175963,-0.6468501778,-0.2255949323,-0.1600958119,-0.7016206963,-0.07487598168,0.1897625032,0.0918993223,-0.9985349915,-1.710224473,0
75188,2025-04-05,0.3343814168,-0.2604185947,-0.220853628,0.2311220451,0.2786744886,-0.08109573601,0.3382723851,0.5378918472,0.4607919533,-0.2691711049,-1.35278802,0
75188,2025-04-04,0.0861928703,-0.6426744564,-0.4398445335,-0.009312354173,0.04363712574,-0.2052303655,0.2412508037,0.4353512742,0.3571598104,-0.7279033484,0.3232828257,0
