WEBSITE_ID,DT_ET,SESSION_TYPE,REVENUE,SESSIONS,RPS,PERC_MAKEUP
74058,2026-03-05 01:00:00.000 -0500,case1,6.835301918,1876.276914,0.003643013388,14.585102022500
74058,2026-03-05 01:00:00.000 -0500,case2,2.245373971,686.254679,0.00327192519,5.334550796800
74058,2026-03-05 01:00:00.000 -0500,case3,14.45168326,4904.376779,0.00294669107,38.123815917000
74058,2026-03-05 02:00:00.000 -0500,case0,9.793751691,2934.613941,0.003337322008,24.656164450800
74058,2026-03-05 02:00:00.000 -0500,case1,5.724525291,2236.871869,0.002559165489,18.793845380100
74058,2026-03-05 02:00:00.000 -0500,case2,6.424580806,2644.226306,0.002429663751,22.216373245900
74058,2026-03-05 02:00:00.000 -0500,case3,11.255582216,4086.438954,0.002754374247,34.333616923200
74058,2026-03-05 03:00:00.000 -0500,case0,8.832864609,2890.625073,0.003055693626,24.007269230100
74058,2026-03-05 03:00:00.000 -0500,case1,9.422973982,3200.356771,0.002944351101,26.579658272300
74058,2026-03-05 03:00:00.000 -0500,case2,12.950176045,3651.251104,0.003546777714,30.324433666300
74058,2026-03-05 03:00:00.000 -0500,case3,7.160222385,2298.391270,0.003115319171,19.088638831200
74058,2026-03-05 04:00:00.000 -0500,case0,16.093054475,5667.984245,0.002839290615,40.027241832600
74058,2026-03-05 04:00:00.000 -0500,case1,8.205540122,2669.452410,0.00307386642,18.851643292800
74058,2026-03-05 04:00:00.000 -0500,case2,7.183013025,2770.700593,0.0025924898,19.566656837400
74058,2026-03-05 04:00:00.000 -0500,case3,10.163584925,3052.179540,0.003329943338,21.554458037200
74058,2026-03-05 05:00:00.000 -0500,case0,14.481894407,3587.591066,0.004036662524,29.984900830600
74058,2026-03-05 05:00:00.000 -0500,case1,5.101797594,1544.780190,0.003302604233,12.911193040100
